region,duration,entry_year,entry_month,entry_hour
Pacific West,8.0,2020,8,10
Pacific West,69.0,2024,3,17
Pacific West,46.0,2023,6,13
Pacific West,46.0,2023,10,11
Pacific West,46.0,2023,5,14
Pacific West,18.0,2021,12,12
Pacific West,15.0,2021,7,8
Pacific West,15.0,2021,11,3
Pacific West,8.0,2020,11,16
Pacific West,,2022,9,10
Pacific West,15.0,2021,12,20
Pacific West,,2020,7,2
Pacific West,37.0,2022,1,2
Pacific West,37.0,2022,6,2
Pacific West,,2022,10,15
Pacific West,37.0,2022,7,18
Pacific West,5.0,2020,9,12
Pacific West,,2024,3,12
Pacific West,16.0,2021,3,19
Pacific West,45.0,2023,11,18
Pacific West,37.0,2022,10,7
Pacific West,16.0,2021,2,4
Pacific West,,2020,12,8
Pacific West,37.0,2022,8,20
Pacific West,16.0,2021,6,9
Pacific West,16.0,2021,1,23
Pacific West,16.0,2021,6,8
Pacific West,15.0,2021,11,6
Pacific West,45.0,2023,12,1
Pacific West,45.0,2023,7,12
Pacific West,,2024,8,15
Pacific West,45.0,2023,7,16
Pacific West,,2021,12,12
Pacific West,16.0,2021,8,22
Pacific West,,2021,6,17
Pacific West,16.0,2021,10,9
Pacific West,16.0,2021,12,6
Pacific West,,2024,4,23
Pacific West,,2024,8,18
Pacific West,6.0,2020,1,2
Pacific West,45.0,2023,9,10
Pacific West,,2024,9,12
Pacific West,16.0,2021,11,4
Pacific West,37.0,2022,6,7
Pacific West,16.0,2021,8,19
Pacific West,,2022,9,9
Pacific West,15.0,2021,7,23
Pacific West,6.0,2020,2,10
Pacific West,5.0,2020,10,4
Pacific West,15.0,2021,10,15
Pacific West,,2022,3,8
Pacific West,5.0,2020,8,9
Pacific West,,2022,9,11
Pacific West,,2024,8,9
Pacific West,15.0,2021,3,22
Pacific West,,2024,8,1
Pacific West,16.0,2021,10,20
Pacific West,,2024,10,21
Pacific West,15.0,2021,8,4
Pacific West,5.0,2020,10,8
Pacific West,15.0,2021,2,8
Pacific West,15.0,2021,12,9
Pacific West,36.0,2022,8,9
Pacific West,5.0,2020,4,14
Pacific West,45.0,2023,11,2
Pacific West,36.0,2022,8,9
Pacific West,,2023,4,1
Pacific West,16.0,2021,12,14
Pacific West,45.0,2023,8,15
Pacific West,,2020,10,18
Pacific West,,2024,1,9
Pacific West,36.0,2022,8,18
Pacific West,16.0,2021,9,5
Pacific West,6.0,2020,7,20
Pacific West,36.0,2022,7,6
Pacific West,,2021,12,9
Pacific West,45.0,2023,11,15
Pacific West,15.0,2021,10,19
Pacific West,6.0,2020,7,14
Pacific West,36.0,2022,4,18
Pacific West,,2020,9,10
Pacific West,16.0,2021,1,12
Pacific West,45.0,2023,4,18
Pacific West,45.0,2023,11,14
Pacific West,7.0,2020,5,4
Pacific West,16.0,2021,4,10
Pacific West,,2024,9,12
Pacific West,,2021,7,17
Pacific West,46.0,2023,6,22
Pacific West,,2020,2,12
Pacific West,46.0,2023,10,13
Pacific West,6.0,2020,3,22
Pacific West,,2024,1,6
Pacific West,15.0,2021,10,2
Pacific West,,2024,2,3
Pacific West,,2021,4,2
Pacific West,16.0,2021,5,0
Pacific West,16.0,2021,8,14
Pacific West,36.0,2022,10,14
Pacific West,16.0,2021,12,5
Pacific West,46.0,2023,4,1
Pacific West,46.0,2023,7,1
Pacific West,15.0,2021,3,9
Pacific West,,2024,8,14
Pacific West,36.0,2022,4,19
Pacific West,46.0,2023,5,16
Pacific West,36.0,2022,9,21
Pacific West,15.0,2021,5,14
Pacific West,6.0,2020,6,1
Pacific West,15.0,2021,1,4
Pacific West,6.0,2020,6,19
Pacific West,46.0,2023,4,9
Pacific West,6.0,2020,11,2
Intermountain,46.0,2023,8,16
Intermountain,36.0,2022,11,0
Intermountain,,2022,7,4
Intermountain,,2023,3,19
Intermountain,36.0,2022,4,5
Intermountain,71.0,2024,4,12
Intermountain,46.0,2023,12,18
Intermountain,15.0,2021,2,23
Intermountain,,2021,10,17
Intermountain,,2022,8,15
Intermountain,20.0,2021,1,4
Intermountain,6.0,2020,6,18
Intermountain,,2021,3,14
Intermountain,6.0,2020,5,23
Intermountain,,2022,7,15
Intermountain,6.0,2020,4,9
Intermountain,,2024,5,4
Intermountain,46.0,2023,8,18
Intermountain,28.0,2021,4,10
Intermountain,35.0,2022,3,18
Intermountain,35.0,2022,9,7
Intermountain,47.0,2023,7,19
Intermountain,71.0,2024,2,17
Intermountain,28.0,2021,6,6
Intermountain,28.0,2021,9,7
Intermountain,,2024,6,0
Intermountain,28.0,2021,6,21
Intermountain,44.0,2023,10,2
Intermountain,,2020,11,3
Intermountain,28.0,2021,9,13
Intermountain,,2024,9,17
Intermountain,44.0,2023,1,23
Intermountain,35.0,2022,3,16
Intermountain,6.0,2020,5,2
Intermountain,35.0,2022,6,21
Intermountain,,2020,8,15
Intermountain,6.0,2020,4,11
Intermountain,28.0,2021,8,9
Intermountain,,2024,4,12
Intermountain,44.0,2023,3,7
Intermountain,6.0,2020,7,7
Intermountain,,2021,6,10
Intermountain,35.0,2022,2,2
Intermountain,44.0,2023,7,3
Intermountain,,2024,5,12
Intermountain,71.0,2024,5,1
Intermountain,,2024,6,20
Intermountain,6.0,2020,5,12
Intermountain,6.0,2020,2,16
Intermountain,,2021,11,20
Intermountain,35.0,2022,6,6
Intermountain,29.0,2021,5,1
Intermountain,35.0,2022,5,4
Intermountain,,2024,9,23
Intermountain,,2024,6,3
Intermountain,35.0,2022,6,19
Intermountain,29.0,2021,7,10
Intermountain,6.0,2020,4,14
Intermountain,45.0,2023,3,15
Intermountain,7.0,2020,11,12
Intermountain,,2022,11,5
Intermountain,45.0,2023,7,20
Intermountain,71.0,2024,10,17
Intermountain,35.0,2022,8,23
Intermountain,,2024,10,10
Intermountain,,2024,2,10
Intermountain,,2023,10,6
Intermountain,,2024,9,4
Intermountain,45.0,2023,3,3
Pacific West,6.0,2020,3,18
Pacific West,6.0,2020,12,5
Pacific West,45.0,2023,9,16
Pacific West,35.0,2022,1,8
Pacific West,35.0,2022,6,22
Pacific West,7.0,2020,1,2
Pacific West,,2020,12,4
Pacific West,35.0,2022,11,14
Pacific West,,2023,5,12
Pacific West,35.0,2022,2,19
Pacific West,,2024,5,1
Pacific West,26.0,2021,7,23
Pacific West,7.0,2020,5,8
Pacific West,35.0,2022,8,3
Pacific West,,2020,2,6
Pacific West,,2021,2,7
Pacific West,47.0,2023,6,3
Pacific West,35.0,2022,7,13
Pacific West,49.0,2023,10,22
Pacific West,25.0,2021,10,3
Pacific West,25.0,2021,11,21
Pacific West,,2024,6,14
Pacific West,6.0,2020,5,13
Pacific West,35.0,2022,3,2
Pacific West,25.0,2021,11,14
Pacific West,49.0,2023,8,16
Pacific West,6.0,2020,6,10
Pacific West,,2023,1,0
Pacific West,,2024,10,15
Pacific West,25.0,2021,3,23
Pacific West,35.0,2022,1,0
Pacific West,6.0,2020,12,14
Pacific West,35.0,2022,8,6
Pacific West,6.0,2020,10,3
Pacific West,6.0,2020,2,1
Pacific West,49.0,2023,11,16
Pacific West,49.0,2023,1,19
Pacific West,6.0,2020,5,0
Pacific West,,2024,6,0
Pacific West,,2024,2,11
Pacific West,6.0,2020,6,14
Pacific West,25.0,2021,12,12
Pacific West,,2022,5,20
Pacific West,,2023,9,13
Pacific West,,2024,10,13
Pacific West,49.0,2023,6,0
Pacific West,71.0,2024,4,13
Pacific West,49.0,2023,3,19
Pacific West,49.0,2023,9,13
Pacific West,,2022,9,15
Pacific West,,2023,11,12
Pacific West,,2024,7,5
Pacific West,,2020,7,3
Pacific West,5.0,2020,9,16
Pacific West,,2024,6,9
Pacific West,,2024,6,5
Pacific West,,2022,8,21
Pacific West,,2021,8,19
Pacific West,5.0,2020,11,12
Pacific West,5.0,2020,11,9
Pacific West,35.0,2022,1,16
Pacific West,35.0,2022,7,12
Pacific West,49.0,2023,6,3
Pacific West,,2024,2,1
Pacific West,5.0,2020,2,14
Pacific West,35.0,2022,5,14
Pacific West,49.0,2023,3,10
Pacific West,5.0,2020,1,1
Pacific West,36.0,2022,5,21
Pacific West,36.0,2022,12,13
Pacific West,26.0,2021,9,4
Pacific West,49.0,2023,8,12
Pacific West,71.0,2024,5,4
Pacific West,5.0,2020,4,5
Pacific West,49.0,2023,11,11
Pacific West,36.0,2022,11,21
Pacific West,,2024,4,9
Pacific West,36.0,2022,2,2
Pacific West,49.0,2023,7,20
Pacific West,5.0,2020,5,13
Pacific West,49.0,2023,5,14
Pacific West,,2024,7,14
Pacific West,71.0,2024,8,5
Pacific West,26.0,2021,3,11
Pacific West,,2024,4,0
Pacific West,36.0,2022,11,18
Pacific West,26.0,2021,7,2
Pacific West,,2020,4,22
Pacific West,,2024,6,7
Pacific West,5.0,2020,8,3
Pacific West,,2024,2,17
Pacific West,49.0,2023,7,9
Pacific West,5.0,2020,8,5
Pacific West,5.0,2020,8,18
Pacific West,26.0,2021,6,16
Pacific West,,2021,2,15
Pacific West,50.0,2023,8,19
Pacific West,26.0,2021,10,9
Pacific West,,2024,5,1
Pacific West,50.0,2023,12,21
Pacific West,6.0,2020,6,8
Pacific West,6.0,2020,5,20
Pacific West,50.0,2023,9,12
Pacific West,,2022,1,10
Pacific West,,2023,5,3
Pacific West,,2023,9,12
Pacific West,26.0,2021,8,12
Pacific West,69.0,2024,2,9
Pacific West,,2024,10,2
Pacific West,6.0,2020,10,22
Pacific West,,2024,5,7
Pacific West,6.0,2020,8,14
Pacific West,26.0,2021,5,15
Pacific West,36.0,2022,12,0
Pacific West,6.0,2020,5,8
Pacific West,,2021,9,12
Pacific West,50.0,2023,10,1
Pacific West,36.0,2022,11,1
Pacific West,50.0,2023,12,21
Pacific West,,2020,1,13
Pacific West,36.0,2022,4,4
Pacific West,36.0,2022,12,20
Pacific West,50.0,2023,7,3
Pacific West,50.0,2023,2,0
Pacific West,26.0,2021,9,7
Pacific West,6.0,2020,4,12
Pacific West,50.0,2023,12,3
Pacific West,50.0,2023,8,8
Pacific West,5.0,2020,12,22
Pacific West,,2024,4,1
Pacific West,,2024,8,20
Pacific West,,2021,9,22
Pacific West,26.0,2021,4,12
Pacific West,,2024,5,10
Pacific West,5.0,2020,3,15
Pacific West,36.0,2022,12,10
Pacific West,26.0,2021,1,5
Pacific West,5.0,2020,1,19
Pacific West,36.0,2022,7,8
Pacific West,49.0,2023,1,13
Pacific West,50.0,2023,4,3
Pacific West,5.0,2020,5,2
Pacific West,27.0,2021,6,19
Pacific West,,2024,5,13
Pacific West,,2024,4,14
Pacific West,,2021,6,0
Pacific West,36.0,2022,5,5
Pacific West,50.0,2023,4,20
Pacific West,36.0,2022,1,10
Pacific West,50.0,2023,6,10
Pacific West,,2024,2,16
Pacific West,36.0,2022,9,12
Pacific West,5.0,2020,1,0
Pacific West,5.0,2020,12,8
Pacific West,5.0,2020,3,23
Pacific West,,2020,8,8
Pacific West,68.0,2024,10,10
Pacific West,50.0,2023,12,20
Pacific West,27.0,2021,9,4
Pacific West,50.0,2023,6,4
Intermountain,50.0,2023,10,4
Intermountain,27.0,2021,1,4
Intermountain,8.0,2020,7,17
Intermountain,,2022,8,10
Intermountain,,2021,3,20
Intermountain,36.0,2022,2,16
Intermountain,8.0,2020,4,22
Intermountain,8.0,2020,4,11
Intermountain,36.0,2022,1,19
Intermountain,27.0,2021,12,10
Intermountain,50.0,2023,9,10
Intermountain,27.0,2021,1,6
Intermountain,27.0,2021,2,22
Intermountain,,2024,4,0
Intermountain,27.0,2021,5,19
Intermountain,68.0,2024,3,12
Intermountain,48.0,2023,2,8
Intermountain,8.0,2020,11,3
Intermountain,,2024,6,10
Intermountain,36.0,2022,5,0
Intermountain,47.0,2023,6,7
Intermountain,47.0,2023,12,22
Intermountain,,2024,7,23
Intermountain,8.0,2020,1,11
Intermountain,27.0,2021,12,23
Intermountain,,2024,9,15
Intermountain,,2024,4,3
Intermountain,,2023,10,8
Intermountain,,2021,9,2
Intermountain,,2020,4,15
Intermountain,47.0,2023,7,18
Intermountain,36.0,2022,6,6
Intermountain,36.0,2022,3,4
Intermountain,27.0,2021,11,17
Intermountain,35.0,2022,10,19
Intermountain,,2024,5,4
Intermountain,8.0,2020,10,0
Intermountain,34.0,2022,4,18
Intermountain,47.0,2023,11,3
Intermountain,47.0,2023,4,12
Intermountain,9.0,2020,4,21
Intermountain,35.0,2022,8,11
Intermountain,9.0,2020,4,22
Intermountain,9.0,2020,2,7
Intermountain,,2021,1,17
Intermountain,9.0,2020,7,20
Intermountain,26.0,2021,4,8
Intermountain,9.0,2020,11,16
Intermountain,34.0,2022,1,14
Intermountain,32.0,2022,1,21
Intermountain,,2024,1,21
Intermountain,25.0,2021,7,20
Intermountain,32.0,2022,7,12
Intermountain,,2020,4,13
Intermountain,,2023,4,21
Intermountain,8.0,2020,5,3
Intermountain,8.0,2020,7,3
Intermountain,,2024,8,11
Intermountain,,2022,11,17
Intermountain,8.0,2020,10,13
Intermountain,8.0,2020,4,0
Intermountain,47.0,2023,10,14
Intermountain,8.0,2020,9,21
Intermountain,,2021,8,2
Intermountain,32.0,2022,3,18
Intermountain,32.0,2022,1,4
Intermountain,,2023,9,22
Intermountain,,2022,7,11
Intermountain,20.0,2021,12,16
Intermountain,47.0,2023,11,6
Intermountain,32.0,2022,8,18
Intermountain,,2020,10,8
Intermountain,,2021,1,20
Intermountain,25.0,2021,11,17
Intermountain,32.0,2022,8,0
Intermountain,32.0,2022,10,0
Intermountain,7.0,2020,9,23
Intermountain,32.0,2022,4,4
Intermountain,,2020,5,0
Intermountain,32.0,2022,1,4
Intermountain,32.0,2022,7,23
Intermountain,48.0,2023,12,16
Intermountain,,2024,7,7
Intermountain,48.0,2023,8,9
Intermountain,48.0,2023,11,14
Intermountain,7.0,2020,5,18
Intermountain,,2024,5,8
Intermountain,,2023,3,13
Intermountain,,2024,7,15
Intermountain,7.0,2020,6,10
Intermountain,,2020,6,10
Intermountain,,2021,6,0
Intermountain,,2021,12,4
Intermountain,48.0,2023,4,0
Intermountain,48.0,2023,8,23
Intermountain,32.0,2022,1,18
Intermountain,32.0,2022,12,11
Intermountain,,2024,10,15
Intermountain,7.0,2020,7,0
Intermountain,26.0,2021,11,0
Intermountain,32.0,2022,2,16
Intermountain,7.0,2020,1,1
Intermountain,48.0,2023,7,16
Intermountain,48.0,2023,4,15
Intermountain,,2020,2,6
Intermountain,7.0,2020,6,7
Intermountain,7.0,2020,1,22
Intermountain,67.0,2024,4,17
Intermountain,32.0,2022,5,9
Intermountain,26.0,2021,10,21
Intermountain,,2024,1,23
Intermountain,7.0,2020,10,2
Intermountain,7.0,2020,2,23
Intermountain,,2024,3,18
Intermountain,,2024,4,8
Intermountain,7.0,2020,8,0
Intermountain,32.0,2022,8,5
Intermountain,48.0,2023,6,3
Intermountain,32.0,2022,7,16
Intermountain,26.0,2021,12,14
Intermountain,32.0,2022,6,20
Intermountain,8.0,2020,3,4
Intermountain,32.0,2022,8,22
Intermountain,8.0,2020,5,13
Intermountain,,2021,11,12
Intermountain,7.0,2020,7,5
Intermountain,7.0,2020,11,13
Intermountain,7.0,2020,5,18
Intermountain,,2024,6,16
Intermountain,7.0,2020,9,17
Intermountain,,2024,1,12
Intermountain,25.0,2021,10,13
Intermountain,31.0,2022,3,20
Intermountain,,2024,2,14
Intermountain,,2024,9,8
Intermountain,,2024,4,6
Intermountain,31.0,2022,12,2
Intermountain,,2024,9,8
Intermountain,,2023,9,22
Intermountain,48.0,2023,3,14
Intermountain,,2022,5,11
Intermountain,,2024,6,3
Intermountain,26.0,2021,6,12
Intermountain,32.0,2022,6,5
Intermountain,,2024,7,20
Intermountain,7.0,2020,11,21
Intermountain,26.0,2021,11,20
Intermountain,7.0,2020,4,1
Intermountain,5.0,2020,4,21
Intermountain,4.0,2020,10,7
Intermountain,32.0,2022,7,8
Intermountain,,2020,2,16
Intermountain,48.0,2023,12,5
Intermountain,48.0,2023,7,10
Intermountain,,2024,2,19
Intermountain,32.0,2022,4,4
Intermountain,,2024,10,5
Intermountain,2.0,2020,10,16
Intermountain,27.0,2021,11,12
Intermountain,32.0,2022,5,7
Intermountain,2.0,2020,5,2
Pacific West,2.0,2020,6,1
Pacific West,,2024,1,18
Pacific West,,2020,11,10
Pacific West,48.0,2023,6,7
Pacific West,,2021,12,19
Pacific West,32.0,2022,4,17
Pacific West,48.0,2023,8,0
Pacific West,,2020,7,19
Pacific West,2.0,2020,9,16
Pacific West,,2024,1,16
Pacific West,32.0,2022,8,1
Pacific West,48.0,2023,3,12
Pacific West,,2024,1,5
Pacific West,,2020,3,12
Pacific West,,2021,2,22
Pacific West,,2024,10,20
Pacific West,32.0,2022,5,5
Pacific West,29.0,2021,8,7
Pacific West,,2020,9,11
Pacific West,2.0,2020,2,1
Pacific West,32.0,2022,9,12
Pacific West,48.0,2023,10,0
Pacific West,29.0,2021,4,19
Pacific West,32.0,2022,12,23
Pacific West,32.0,2022,8,2
Pacific West,,2024,2,20
Pacific West,2.0,2020,8,6
Pacific West,29.0,2021,11,3
Pacific West,2.0,2020,9,20
Pacific West,2.0,2020,2,6
Pacific West,32.0,2022,10,9
Pacific West,47.0,2023,12,9
Pacific West,3.0,2020,9,23
Pacific West,2.0,2020,11,0
Pacific West,29.0,2021,2,18
Pacific West,2.0,2020,11,10
Pacific West,32.0,2022,5,5
Pacific West,32.0,2022,9,4
Pacific West,28.0,2021,10,18
Pacific West,,2021,3,17
Pacific West,,2024,1,18
Pacific West,,2023,1,22
Pacific West,,2024,6,9
Pacific West,28.0,2021,6,3
Pacific West,47.0,2023,12,21
Pacific West,3.0,2020,1,3
Pacific West,,2024,1,10
Pacific West,32.0,2022,5,19
Pacific West,32.0,2022,3,20
Pacific West,,2024,5,3
Pacific West,2.0,2020,10,8
Pacific West,2.0,2020,8,17
Pacific West,47.0,2023,6,6
Pacific West,32.0,2022,3,4
Pacific West,,2024,1,19
Pacific West,2.0,2020,2,12
Pacific West,32.0,2022,6,8
Pacific West,32.0,2022,10,17
Pacific West,,2024,1,1
Pacific West,,2022,3,13
Pacific West,,2024,3,13
Pacific West,32.0,2022,8,23
Pacific West,2.0,2020,8,12
Pacific West,32.0,2022,4,2
Pacific West,47.0,2023,2,13
Pacific West,47.0,2023,9,23
Pacific West,2.0,2020,10,10
Pacific West,32.0,2022,4,3
Pacific West,29.0,2021,6,3
Pacific West,,2022,12,2
Pacific West,32.0,2022,5,21
Pacific West,32.0,2022,9,5
Pacific West,1.0,2020,5,11
Pacific West,1.0,2020,4,2
Pacific West,29.0,2021,3,13
Pacific West,1.0,2020,4,11
Pacific West,48.0,2023,9,18
Pacific West,29.0,2021,12,8
Pacific West,50.0,2023,6,16
Pacific West,29.0,2021,7,7
Northeast,1.0,2020,6,11
Northeast,,2020,4,12
Northeast,32.0,2022,7,20
Northeast,,2023,11,17
Northeast,29.0,2021,9,17
Northeast,29.0,2021,9,18
Northeast,,2024,8,8
Northeast,,2024,8,12
Northeast,1.0,2020,4,6
Northeast,,2022,9,3
Northeast,50.0,2023,5,16
Northeast,50.0,2023,11,10
Northeast,1.0,2020,12,0
Northeast,1.0,2020,10,3
Northeast,29.0,2021,8,8
Northeast,69.0,2024,2,13
Northeast,49.0,2023,11,2
Northeast,1.0,2020,9,13
Northeast,50.0,2023,6,16
Northeast,,2020,1,22
Northeast,1.0,2020,8,23
Northeast,,2024,3,6
Northeast,69.0,2024,8,0
Northeast,50.0,2023,12,13
Northeast,31.0,2022,4,8
Northeast,31.0,2022,4,12
Northeast,31.0,2022,1,0
Northeast,1.0,2020,9,20
Northeast,29.0,2021,2,17
Northeast,50.0,2023,2,6
Northeast,,2024,9,13
Northeast,50.0,2023,3,23
Northeast,31.0,2022,9,6
Northeast,29.0,2021,1,10
Northeast,,2024,8,23
Northeast,,2022,3,3
Northeast,29.0,2021,3,5
Northeast,69.0,2024,10,2
Northeast,29.0,2021,6,12
Northeast,,2022,7,9
Northeast,29.0,2021,9,23
Northeast,69.0,2024,4,21
Northeast,29.0,2021,12,7
Northeast,29.0,2021,11,16
Northeast,50.0,2023,7,19
Northeast,,2022,6,22
Northeast,49.0,2023,8,22
Northeast,,2021,3,4
Northeast,,2022,3,1
Northeast,28.0,2021,2,5
Northeast,31.0,2022,1,3
Northeast,49.0,2023,4,20
Northeast,31.0,2022,8,10
Northeast,,2020,10,18
Northeast,,2024,1,15
Northeast,,2020,11,7
Northeast,1.0,2020,9,10
Northeast,31.0,2022,4,1
Northeast,1.0,2020,12,16
Northeast,,2024,10,18
Northeast,1.0,2020,1,17
Northeast,28.0,2021,2,0
Northeast,49.0,2023,1,17
Northeast,31.0,2022,3,20
Northeast,31.0,2022,1,15
Northeast,,2024,10,21
Northeast,,2021,10,23
Northeast,1.0,2020,2,1
Northeast,,2024,6,19
Northeast,28.0,2021,2,3
Northeast,31.0,2022,12,21
Northeast,31.0,2022,8,14
Northeast,49.0,2023,2,17
Northeast,31.0,2022,8,0
Northeast,27.0,2021,10,2
Northeast,,2024,4,23
Northeast,4.0,2020,4,16
Northeast,,2024,4,2
Northeast,27.0,2021,10,5
Midwest,,2024,8,13
Midwest,27.0,2021,7,15
Midwest,68.0,2024,6,20
Midwest,27.0,2021,1,10
Midwest,45.0,2023,6,11
Midwest,,2021,5,15
Midwest,4.0,2020,12,22
Midwest,27.0,2021,9,5
Midwest,27.0,2021,2,11
Midwest,4.0,2020,12,19
Midwest,27.0,2021,4,9
Midwest,27.0,2021,4,20
Midwest,27.0,2021,7,7
Midwest,44.0,2023,5,0
Midwest,44.0,2023,8,10
Midwest,31.0,2022,8,10
Midwest,27.0,2021,3,1
Midwest,,2021,6,22
Midwest,28.0,2021,3,17
Midwest,44.0,2023,8,9
Midwest,28.0,2021,9,6
Midwest,45.0,2023,6,15
Midwest,31.0,2022,11,9
Midwest,46.0,2023,9,7
Midwest,46.0,2023,6,10
Midwest,68.0,2024,2,11
Midwest,28.0,2021,12,5
Midwest,4.0,2020,4,8
Midwest,31.0,2022,10,0
Midwest,,2020,8,4
Midwest,,2024,3,0
Midwest,46.0,2023,7,20
Midwest,28.0,2021,5,12
Midwest,46.0,2023,6,9
Midwest,28.0,2021,4,9
Midwest,46.0,2023,12,6
Midwest,4.0,2020,2,19
Midwest,4.0,2020,4,9
Midwest,,2023,7,18
Midwest,31.0,2022,3,5
Midwest,4.0,2020,9,4
Midwest,28.0,2021,9,11
Midwest,,2024,7,19
Midwest,31.0,2022,2,19
Midwest,31.0,2022,5,20
Midwest,,2024,10,16
Midwest,31.0,2022,12,17
Midwest,31.0,2022,7,3
Midwest,45.0,2023,1,1
Midwest,,2024,10,16
Midwest,4.0,2020,5,15
Midwest,31.0,2022,8,1
Midwest,28.0,2021,11,20
Midwest,28.0,2021,4,4
Midwest,4.0,2020,9,18
Midwest,28.0,2021,2,19
Midwest,28.0,2021,8,7
Midwest,45.0,2023,4,14
Midwest,,2024,3,11
Midwest,31.0,2022,10,10
Midwest,,2024,6,12
Midwest,,2021,7,22
Midwest,28.0,2021,10,1
Midwest,31.0,2022,8,22
Midwest,5.0,2020,11,18
Midwest,28.0,2021,7,4
Midwest,,2024,5,10
Midwest,31.0,2022,10,4
Midwest,31.0,2022,1,17
Midwest,45.0,2023,4,3
Midwest,4.0,2020,8,2
Midwest,46.0,2023,1,4
Midwest,28.0,2021,5,1
Midwest,25.0,2021,2,19
Midwest,26.0,2021,6,22
Midwest,,2024,9,13
Midwest,31.0,2022,4,7
Midwest,,2020,12,12
Midwest,,2024,2,18
Midwest,,2024,10,16
Midwest,4.0,2020,10,12
Midwest,46.0,2023,7,7
Midwest,21.0,2021,2,14
Midwest,,2022,7,7
Southeast,21.0,2021,1,14
Southeast,44.0,2023,3,21
Southeast,,2024,6,20
Southeast,4.0,2020,7,20
Southeast,45.0,2023,6,12
Southeast,31.0,2022,7,11
Southeast,,2024,7,17
Southeast,,2024,7,13
Southeast,45.0,2023,9,21
Southeast,45.0,2023,7,16
Southeast,45.0,2023,9,19
Southeast,4.0,2020,8,16
Southeast,,2021,2,18
Southeast,55.0,2023,5,3
Southeast,50.0,2023,1,10
Southeast,,2021,12,9
Southeast,4.0,2020,12,9
Southeast,31.0,2022,10,21
Southeast,3.0,2020,8,0
Southeast,3.0,2020,4,7
Southeast,46.0,2023,3,0
Southeast,31.0,2022,8,0
Southeast,21.0,2021,7,13
Southeast,45.0,2023,5,11
Southeast,21.0,2021,6,19
Southeast,3.0,2020,5,22
Southeast,,2020,8,7
Southeast,3.0,2020,5,13
Southeast,,2024,4,4
Southeast,,2024,5,19
Southeast,31.0,2022,1,5
Southeast,,2024,8,11
Southeast,45.0,2023,1,20
Southeast,21.0,2021,2,2
Southeast,,2024,5,13
Southeast,,2020,5,6
Southeast,3.0,2020,12,11
Southeast,3.0,2020,6,5
Southeast,,2024,4,7
Southeast,,2024,1,16
Southeast,44.0,2023,11,15
Southeast,45.0,2023,5,3
Southeast,31.0,2022,8,21
Southeast,,2024,8,15
Southeast,,2024,1,17
Southeast,,2023,4,13
Southeast,3.0,2020,8,21
Southeast,49.0,2023,9,2
Southeast,25.0,2021,8,15
Southeast,22.0,2021,1,2
Southeast,49.0,2023,9,9
Southeast,,2021,3,14
Southeast,,2020,12,7
Southeast,21.0,2021,4,11
Southeast,31.0,2022,9,9
Southeast,,2020,9,23
Southeast,,2024,10,17
Southeast,21.0,2021,2,20
Southeast,21.0,2021,1,20
Southeast,50.0,2023,6,6
Southeast,3.0,2020,8,18
Southeast,,2023,5,23
Southeast,,2024,1,14
Southeast,3.0,2020,12,18
Southeast,,2024,6,23
Southeast,3.0,2020,10,1
Southeast,3.0,2020,4,1
Southeast,,2023,5,20
Southeast,49.0,2023,9,23
Southeast,61.0,2024,1,20
Southeast,,2024,5,14
Southeast,31.0,2022,10,1
Southeast,3.0,2020,3,12
Southeast,3.0,2020,3,23
Southeast,21.0,2021,7,10
Southeast,,2022,4,17
Southeast,,2020,10,18
Southeast,,2024,8,7
Southeast,21.0,2021,8,17
Southeast,21.0,2021,8,0
Southeast,,2020,7,9
Southeast,31.0,2022,7,3
Southeast,47.0,2023,12,9
Southeast,3.0,2020,8,23
Southeast,47.0,2023,4,1
Midwest,47.0,2023,9,14
Midwest,47.0,2023,6,19
Midwest,,2024,1,20
Midwest,,2024,4,5
Midwest,31.0,2022,1,5
Midwest,61.0,2024,4,23
Midwest,31.0,2022,12,1
Midwest,,2021,8,10
Midwest,47.0,2023,6,7
Midwest,47.0,2023,12,19
Midwest,,2022,5,16
Midwest,4.0,2020,8,6
Midwest,31.0,2022,8,13
Midwest,21.0,2021,10,7
Midwest,48.0,2023,12,5
Midwest,21.0,2021,2,12
Midwest,,2024,7,17
Midwest,21.0,2021,12,0
Midwest,62.0,2024,5,21
Midwest,3.0,2020,11,23
Midwest,3.0,2020,6,1
Midwest,62.0,2024,9,3
Midwest,,2023,1,8
Midwest,31.0,2022,5,18
Midwest,22.0,2021,1,20
Midwest,,2021,7,0
Midwest,3.0,2020,12,12
Midwest,,2024,9,7
Midwest,22.0,2021,12,7
Midwest,22.0,2021,8,17
Midwest,22.0,2021,3,2
Midwest,48.0,2023,6,18
Midwest,48.0,2023,1,10
Midwest,,2020,9,8
Midwest,31.0,2022,5,21
Midwest,,2021,6,1
Midwest,31.0,2022,9,21
Midwest,,2024,1,10
Midwest,61.0,2024,6,16
Midwest,,2024,8,14
Midwest,48.0,2023,12,21
Midwest,22.0,2021,2,6
Midwest,22.0,2021,2,18
Midwest,3.0,2020,3,18
Midwest,48.0,2023,5,21
Midwest,,2024,2,17
Midwest,60.0,2024,3,19
Midwest,7.0,2020,5,16
Midwest,9.0,2020,8,21
Midwest,12.0,2020,7,19
Midwest,22.0,2021,9,5
Midwest,,2023,1,8
Midwest,13.0,2020,11,0
